Job ID,Job Title,Location,Posted Date,Job URL
/job/US-CA-Santa-Clara/PhD-Research-Intern--Generalist-Embodied-Agents-Research---Fall-2025_JR1996642-1,"PhD Research Intern, Generalist Embodied Agents Research - Fall 2025",2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/PhD-Research-Intern--Generalist-Embodied-Agents-Research---Fall-2025_JR1996642-1
/job/US-CA-Santa-Clara/PhD-Research-Intern--Generalist-Embodied-Agents-Research---Summer-2025_JR1989834,"PhD Research Intern, Generalist Embodied Agents Research - Summer 2025",2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/PhD-Research-Intern--Generalist-Embodied-Agents-Research---Summer-2025_JR1989834
/job/US-TX-Remote/Senior-Solutions-Architect--OEM-AI_JR1995020,"Senior Solutions Architect, OEM AI",2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-TX-Remote/Senior-Solutions-Architect--OEM-AI_JR1995020
/job/Israel-Yokneam/Senior-Reliability-Engineer_JR1995152,Senior Reliability Engineer,"Israel, Yokneam",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Reliability-Engineer_JR1995152
/job/UK-Remote/Hackathon-Program-Manager---EMEA_JR1996425,Hackathon Program Manager - EMEA,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/UK-Remote/Hackathon-Program-Manager---EMEA_JR1996425
/job/Israel-Yokneam/Senior-Post-Silicon-Characterization-Engineer_JR1996454,Senior Post-Silicon Characterization Engineer,"Israel, Yokneam",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Post-Silicon-Characterization-Engineer_JR1996454
/job/Taiwan-Taipei/Senior-Embedded-System-Software-Engineer_JR1995272,Senior Embedded System Software Engineer,"Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Embedded-System-Software-Engineer_JR1995272
/job/Taiwan-Taipei/Developer-Technology-Engineer---HPC-and-AI_JR1996504,Developer Technology Engineer - HPC and AI,"Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Developer-Technology-Engineer---HPC-and-AI_JR1996504
/job/US-CA-Santa-Clara/Global-Alliance-Manager--Developer-Relations---Cadence_JR1995197,"Global Alliance Manager, Developer Relations - Cadence",4 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Global-Alliance-Manager--Developer-Relations---Cadence_JR1995197
/job/Taiwan-Hsinchu/Senior-Design-Engineer--Coherent-High-Speed-Interconnect_JR1993896,"Senior Design Engineer, Coherent High Speed Interconnect",2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Senior-Design-Engineer--Coherent-High-Speed-Interconnect_JR1993896
/job/US-CA-Santa-Clara/Senior-Research-Scientist--Multimodal-Foundation-Models-and-Robotics_JR1996529-1,"Senior Research Scientist, Multimodal Foundation Models and Robotics","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Scientist--Multimodal-Foundation-Models-and-Robotics_JR1996529-1
/job/US-CA-Santa-Clara/Senior-System-Architect--GPU_JR1996370,"Senior System Architect, GPU",3 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Architect--GPU_JR1996370
/job/US-CA-Santa-Clara/Senior-Intellectual-Property-Security-Engineer_JR1996524,Senior Intellectual Property Security Engineer,5 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Intellectual-Property-Security-Engineer_JR1996524
/job/US-CA-Santa-Clara/Accelerated-Computing-GPU-Product-Manager_JR1996470,Accelerated Computing GPU Product Manager,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Accelerated-Computing-GPU-Product-Manager_JR1996470
/job/US-CA-Santa-Clara/Engineering-Manager--AI-Developer-Technology_JR1995883,"Engineering Manager, AI Developer Technology",5 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Engineering-Manager--AI-Developer-Technology_JR1995883
/job/US-CA-Santa-Clara/Senior-Circuit-Design-Engineer_JR1995424,Senior Circuit Design Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Circuit-Design-Engineer_JR1995424
/job/Poland-Warsaw/Software-Engineering-Manager---Data-Processing-Libraries_JR1989267,Software Engineering Manager - HPC CUDA Processing Libraries,6 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Poland-Warsaw/Software-Engineering-Manager---Data-Processing-Libraries_JR1989267
/job/Germany-Stuttgart/Vehicle-Adaptation-Intern---2025_JR1996463,Vehicle Adaptation Intern - 2025,"Germany, Stuttgart",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Germany-Stuttgart/Vehicle-Adaptation-Intern---2025_JR1996463
/job/Israel-Yokneam/Senior-NPI-Engineer_JR1995495,Senior NPI Engineer,"Israel, Yokneam",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-NPI-Engineer_JR1995495
/job/China-Shanghai/ASIC-Design-Engineer---Hardware_JR1996193,ASIC Design Engineer - Hardware,"China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/ASIC-Design-Engineer---Hardware_JR1996193
/job/China-Shanghai/Senior-SYSASIC-Infrastructure-and-Methodology-Design-Engineer_JR1996345,Senior SYSASIC Infrastructure and Methodology Design Engineer,"China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-SYSASIC-Infrastructure-and-Methodology-Design-Engineer_JR1996345
/job/China-Shanghai/Senior-AI-Video-Architecture-Engineer_JR1996234,Senior AI Video Architecture Engineer,"China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-AI-Video-Architecture-Engineer_JR1996234
/job/US-CA-Santa-Clara/ASIC-Design-Engineer_JR1996468,ASIC Design Engineer,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/ASIC-Design-Engineer_JR1996468
/job/US-CA-Santa-Clara/Senior-ASIC-Verification-Engineer--Coherent-High-Speed-Interconnect_JR1996381,"Senior ASIC Verification Engineer, Coherent High Speed Interconnect",4 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Verification-Engineer--Coherent-High-Speed-Interconnect_JR1996381
/job/US-CA-Santa-Clara/Senior-Mixed-Signal-Design-Validation-Engineer_JR1996436,Senior Mixed Signal Design Validation Engineer,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Mixed-Signal-Design-Validation-Engineer_JR1996436
/job/US-CA-Santa-Clara/Senior-Signal-and-Power-Integrity-Engineer---Hardware_JR1996397,Senior Signal and Power Integrity Engineer - Hardware,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Signal-and-Power-Integrity-Engineer---Hardware_JR1996397
/job/India-Bengaluru/System-Software-Engineer--GPU-Tools-Development_JR1992350-1,"System Software Engineer, GPU Tools Development","India, Bengaluru",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/System-Software-Engineer--GPU-Tools-Development_JR1992350-1
/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager--Models_JR1996087,"Senior Technical Program Manager, AI Software and Model Development","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager--Models_JR1996087
/job/US-CA-Santa-Clara/Senior-Staff-Software-Engineer_JR1991011,Senior Staff Software Engineer - Observability and Monitoring,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Staff-Software-Engineer_JR1991011
/job/US-CA-Santa-Clara/Site-Reliability-Engineer--HPC-and-LSF_JR1995810,"Senior Site Reliability Engineer, HPC and LSF",3 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Site-Reliability-Engineer--HPC-and-LSF_JR1995810
/job/US-CA-Santa-Clara/Software-Partner-Marketing-Manager_JR1996492,Software Partner Marketing Manager,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Partner-Marketing-Manager_JR1996492
/job/US-CA-Santa-Clara/Senior-Product-Marketing-Manager_JR1996484,Senior Product Marketing Manager,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Product-Marketing-Manager_JR1996484
/job/UK-Remote/Senior-Silicon-Security-Architect_JR1996461,Senior Silicon Security Architect,"UK, Remote",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/UK-Remote/Senior-Silicon-Security-Architect_JR1996461
/job/Taiwan-Taipei/MCU-Firmware-Engineer_JR1992570,MCU Firmware Engineer,"Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/MCU-Firmware-Engineer_JR1992570
/job/India-Bengaluru/Senior-Site-Reliability-Engineer---GPU-Cloud_JR1988781,Senior Site Reliability Engineer - GPU Cloud,"India, Bengaluru",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-Site-Reliability-Engineer---GPU-Cloud_JR1988781
/job/Taiwan-Taipei/Software-Engineering-Intern---OpenBMC_JR1989739,Software Engineering Intern - OpenBMC,"Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Software-Engineering-Intern---OpenBMC_JR1989739
/job/US-CA-Santa-Clara/Principal-Software-Engineer_JR1996423-1,Principal Software Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer_JR1996423-1
/job/US-CA-Santa-Clara/SRAM-CAD-Engineer---New-College-Grad-2025_JR1996519,SRAM CAD Engineer - New College Grad 2025,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/SRAM-CAD-Engineer---New-College-Grad-2025_JR1996519
/job/US-CA-Santa-Clara/SRAM-Circuit-Design-Engineer---New-College-Grad-2025_JR1996520,SRAM Circuit Design Engineer - New College Grad 2025,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/SRAM-Circuit-Design-Engineer---New-College-Grad-2025_JR1996520
/job/US-CA-Santa-Clara/Networking-Architect_JR1996377,Networking Architect,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Networking-Architect_JR1996377
/job/Israel-Yokneam/Senior-Software-Manager_JR1995646,Senior Software Manager,"Israel, Yokneam",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Software-Manager_JR1995646
/job/US-CA-Santa-Clara/Senior-Applied-LLM-Engineer--AI---Chip-Design_JR1989138,"Senior Applied LLM Engineer, AI – Chip Design","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Applied-LLM-Engineer--AI---Chip-Design_JR1989138
/job/US-CA-Santa-Clara/Senior-Manager--Vendor-Management_JR1986172,"Senior Manager, Vendor Management","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Manager--Vendor-Management_JR1986172
/job/US-CA-Santa-Clara/Director--Lease-Accounting_JR1994713,"Director, Lease Accounting","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Director--Lease-Accounting_JR1994713
/job/Israel-Tel-Aviv/Physical-Design-Backend-Engineer_JR1996320,Physical Design Backend Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Physical-Design-Backend-Engineer_JR1996320
/job/Israel-Yokneam/Senior-Networking-Electrical-Validation-Engineer_JR1995082,Senior Networking Electrical Validation Engineer,"Israel, Yokneam",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Networking-Electrical-Validation-Engineer_JR1995082
/job/China-Shanghai/Senior-Application-Software-Engineer--Performance_JR1996446,"Senior Application Software Engineer, Performance","China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-Application-Software-Engineer--Performance_JR1996446
/job/China-Shanghai/Senior-SWQA-Test-Development-Engineer_JR1996344,Senior SWQA Test Development Engineer,"China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-SWQA-Test-Development-Engineer_JR1996344
/job/China-Shanghai/Senior-CUDA-Test-Development-Software-Engineer_JR1996343,Senior CUDA Test Development Software Engineer,"China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-CUDA-Test-Development-Software-Engineer_JR1996343
/job/China-Shanghai/Software-Test-Developer-Intern---Spark-Rapids--Big-Data---Deep-Learning---2025_JR1996356,"Software Test Developer Intern - Spark Rapids, Big Data & Deep Learning - 2025","China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Software-Test-Developer-Intern---Spark-Rapids--Big-Data---Deep-Learning---2025_JR1996356
/job/Taiwan-Taipei/Senior-BMC-Firmware-Development-Engineer---Platform-Lead_JR1996317,Senior BMC Firmware Development Engineer - Platform Lead,"Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-BMC-Firmware-Development-Engineer---Platform-Lead_JR1996317
/job/Taiwan-Taipei/Enterprise-Software-Test-Development-Engineer_JR1996319,Enterprise Software Test Development Engineer,"Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Enterprise-Software-Test-Development-Engineer_JR1996319
/job/Taiwan-Taipei/Senior-System-BIOS-Firmware-Developer--Client-Product_JR1996318,"Senior System BIOS Firmware Developer, Client Product","Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-System-BIOS-Firmware-Developer--Client-Product_JR1996318
/job/Taiwan-Taipei/Senior-Tool-and-Methodology-Development-Software-Engineer_JR1996298,Senior Tool and Methodology Development Software Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Tool-and-Methodology-Development-Software-Engineer_JR1996298
/job/US-CA-Santa-Clara/Senior-Mixed-Signal-Design-Engineer_JR1971848,Senior Mixed Signal Design Engineer,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Mixed-Signal-Design-Engineer_JR1971848
/job/US-CA-Santa-Clara/Senior-High-Performance-LLM-Training-Engineer_JR1996426,Senior High-Performance LLM Training Engineer,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-High-Performance-LLM-Training-Engineer_JR1996426
/job/US-CA-Santa-Clara/Senior-Accelerated-Computing-GPU-Product-Manager_JR1996264,Senior Accelerated Computing GPU Product Manager,"US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Accelerated-Computing-GPU-Product-Manager_JR1996264
/job/US-CA-Santa-Clara/Senior-Software-Engineer--PyTorch---Deep-Learning_JR1996090,"Senior Software Engineer, PyTorch - Deep Learning",4 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--PyTorch---Deep-Learning_JR1996090
/job/US-WA-Redmond/Solutions-Architect--AI-and-ML_JR1994929,"Solutions Architect, AI and ML",3 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-WA-Redmond/Solutions-Architect--AI-and-ML_JR1994929
/job/US-CA-Santa-Clara/Senior-Software-Engineer--TensorRT-LLM_JR1992858,"Senior Software Engineer, TensorRT-LLM",2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--TensorRT-LLM_JR1992858
/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Networking---Cloud-Service-Providers_JR1991416,"Senior Solutions Architect, Networking - Cloud Service Providers",2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Networking---Cloud-Service-Providers_JR1991416
/job/US-WA-Redmond/Solutions-Architect--Networking---Cloud-Service-Providers_JR1993372,"Solutions Architect, Networking - Cloud Service Providers",3 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-WA-Redmond/Solutions-Architect--Networking---Cloud-Service-Providers_JR1993372
/job/Israel-Tel-Aviv/Senior-Power-and-Performance-Architect_JR1996273,Senior Power and Performance Architect,"Israel, Tel Aviv",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Senior-Power-and-Performance-Architect_JR1996273
/job/China-Shanghai/GPU-C---Modeling-Engineer_JR1996314,GPU C++ Modeling Engineer,"China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/GPU-C---Modeling-Engineer_JR1996314
/job/Taiwan-Taipei/System-Software-Engineer---Embedded-and-Automotive--RDSS-Intern-_JR1989996,System Software Engineer - Embedded and Automotive (RDSS Intern),"Taiwan, Taipei",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/System-Software-Engineer---Embedded-and-Automotive--RDSS-Intern-_JR1989996
/job/India-Bengaluru/Deep-Learning-Engineer--Datacenters_JR1991206-1,"Deep Learning Engineer, Datacenters","India, Bengaluru",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/Deep-Learning-Engineer--Datacenters_JR1991206-1
/job/India-Bengaluru/Senior-System-Software-Engineer---Automotive-Platform_JR1993494,Senior System Software Engineer - Automotive Platform,"India, Bengaluru",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-System-Software-Engineer---Automotive-Platform_JR1993494
/job/India-Bengaluru/System-Validation-Engineer_JR1996358,System Validation Engineer,"India, Bengaluru",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/System-Validation-Engineer_JR1996358
/job/India-Pune/Production-System-Engineer_JR1996236,Production System Engineer,"India, Pune",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Pune/Production-System-Engineer_JR1996236
/job/US-CA-Santa-Clara/Senior-Hardware-Product-Quality-Manager--PQM_JR1996276,"Senior Hardware Product Quality Manager, PQM","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Hardware-Product-Quality-Manager--PQM_JR1996276
/job/US-CA-Santa-Clara/Senior-Math-Libraries-Engineer---Dense-Linear-Algebra_JR1993990,Senior Math Libraries Engineer - Dense Linear Algebra,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Math-Libraries-Engineer---Dense-Linear-Algebra_JR1993990
/job/US-CA-Santa-Clara/Senior-Software-Engineer--Code-Coverage-Tools_JR1994698-1,"Senior Software Engineer, Code Coverage Tools",4 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Code-Coverage-Tools_JR1994698-1
/job/Israel-Beer-Sheva/Senior-Chip-Design-Engineer_JR1994904,Senior Chip Design Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Beer-Sheva/Senior-Chip-Design-Engineer_JR1994904
/job/US-CA-Santa-Clara/Hardware-Product-Quality-Manager--PQM_JR1996275-1,"Hardware Product Quality Manager, PQM","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Hardware-Product-Quality-Manager--PQM_JR1996275-1
/job/US-CA-Santa-Clara/Senior-Manager--Device-and-Modeling_JR1982369,"Senior Manager, Device and Modeling","US, CA, Santa Clara",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Manager--Device-and-Modeling_JR1982369
/job/Taiwan-Taipei/Senior-Software-Engineer_JR1971245,Senior Software Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Software-Engineer_JR1971245
/job/Israel-Tel-Aviv/Chip-Design-Architect_JR1996141,Chip Design Architect,"Israel, Tel Aviv",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Chip-Design-Architect_JR1996141
/job/Israel-Yokneam/Physical-Layer-Firmware-Architecture-Engineer_JR1996280,Physical Layer Firmware Architecture Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Physical-Layer-Firmware-Architecture-Engineer_JR1996280
/job/Israel-Raanana/Director--Hardware-Engineering_JR1994961,"Director, Hardware Engineering",2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Raanana/Director--Hardware-Engineering_JR1994961
/job/Israel-Raanana/Senior-Board-Design-Hardware-Engineer_JR1994960,Senior Board Design Hardware Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Raanana/Senior-Board-Design-Hardware-Engineer_JR1994960
/job/China-Shanghai/Software-QA-Engineer-Intern---2025_JR1989102,"Software Engineering Intern, Test Development - 2025","China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Software-QA-Engineer-Intern---2025_JR1989102
/job/Thailand-Remote/Product-Engineer--Production_JR1995490,"Product Engineer, Production","Thailand, Remote",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Thailand-Remote/Product-Engineer--Production_JR1995490
/job/China-Shanghai/Senior-CUDA-Test-Development-Software-Engineer_JR1996341,Senior CUDA Test Development Software Engineer,"China, Shanghai",Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Senior-CUDA-Test-Development-Software-Engineer_JR1996341
/job/Israel-Yokneam/Physical-Design-Manager_JR1994840,Physical Design Team Manager,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Physical-Design-Manager_JR1994840
/job/Taiwan-Hsinchu/Senior-Mixed-Signal-Circuit-Design-Engineer_JR1996130,Senior Mixed Signal Circuit Design Engineer,2 Locations,Posted 30+ Days Ago,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Senior-Mixed-Signal-Circuit-Design-Engineer_JR1996130
